YS/T 124.3-2010,炭素制品生产炉窑 热平衡测定与计算方法 第3部分:电气煅烧炉,工业和信息化部,2011-03-01,现行
YS/T 124.4-2010,炭素制品生产炉窑 热平衡测定与计算方法 第4部分:焙烧炉,工业和信息化部,2011-03-01,现行
YS/T 124.5-2010,炭素制品生产炉窑 热平衡测定与计算方法 第5部分:石墨化电阻炉,工业和信息化部,2011-03-01,现行
YS/T 126-2009,氧化铝生产专用设备能耗等级,工业和信息化部,2010-06-01,现行
YS/T 131-2010,炭素制品生产炉窑能耗限额,工业和信息化部,2011-03-01,现行
YS/T 694.1-2009,变形铝及铝合金单位产品能源消耗限额 第1部分：铸造锭,工业和信息化部,2010-06-01,作废
YS/T 694.2-2009,变形铝及铝合金单位产品能源消耗限额 第2部分:板、带材,工业和信息化部,2010-06-01,作废
YS/T 694.3-2009,变形铝及铝合金单位产品能源消耗限额 第3部分:箔材,工业和信息化部,2010-06-01,作废
YS/T 694.4-2012,变形铝及铝合金单位产品能源消耗限额 第4部分:挤压型材、管材,工业和信息化部,2012-11-01,作废
YS/T 945-2013,钽铌精矿单位产品能源消耗限额,工业和信息化部,2014-03-01,现行
YS/T 946-2013,钽铌冶炼单位产品能源消耗限额,工业和信息化部,2014-03-01,现行
